# y, tke, epsilon, grad_u_11, grad_u_12, grad_u_13, grad_u_21, grad_u_22, grad_u_23, grad_u_31, grad_u_32, grad_u_33, uu_11, uu_12, uu_13, uu_21, uu_22, uu_23, uu_31, uu_32, uu_33, u_1, u_2, u_3
-1.198131442070007324e-01 2.208174439147114754e-03 1.414410071447491646e-04 6.273592007346451283e-04 1.050355657935142517e-01 9.706093114800751209e-04 -4.217210153001360595e-05 4.192887281533330679e-04 1.429669442586600780e-03 -7.797332946211099625e-04 8.491021580994129181e-04 -2.445087593514472246e-04 2.222091192379593849e-03 -3.169577394146472216e-04 -3.520806421875022352e-05 -3.169577394146472216e-04 1.097313011996448040e-03 9.016582225740421563e-06 -3.520806421875022352e-05 9.016582225740421563e-06 1.096944906748831272e-03 1.125437140464782715e+00 1.786633038136642426e-05 1.411130535416305065e-03
-1.167546808719635010e-01 2.197223249822854996e-03 1.405497459927573800e-04 6.351834745146334171e-04 1.025363430380821228e-01 8.185669430531561375e-04 -7.839186764613259584e-06 5.588586209341883659e-04 1.454235054552555084e-03 -7.415600703097879887e-04 1.109477016143500805e-03 -3.966979274991899729e-04 2.207894343882799149e-03 -3.092878323514014482e-04 -3.531832771841436625e-05 -3.092878323514014482e-04 1.094987150281667709e-03 8.585492651036474854e-06 -3.531832771841436625e-05 8.585492651036474854e-06 1.091565005481243134e-03 1.125754714012145996e+00 1.939271351147908717e-05 1.414178870618343353e-03
-1.136962100863456726e-01 2.186785452067852020e-03 1.401804183842614293e-04 6.234259344637393951e-04 9.995627403259277344e-02 6.290220189839601517e-04 3.515816933941096067e-05 6.753837806172668934e-04 1.452637952752411366e-03 -6.870455690659582615e-04 1.402739435434341431e-03 -5.092928186058998108e-04 2.194175263866782188e-03 -3.016234550159424543e-04 -3.528518936946056783e-05 -3.016234550159424543e-04 1.092829159460961819e-03 8.136310498230159283e-06 -3.528518936946056783e-05 8.136310498230159283e-06 1.086566713638603687e-03 1.126064181327819824e+00 2.126901381416246295e-05 1.418014173395931721e-03
-1.106355935335159302e-01 2.176311565563082695e-03 1.393185521010309458e-04 5.848243017680943012e-04 9.735213965177536011e-02 4.450931155588477850e-04 7.313843525480479002e-05 7.355576381087303162e-04 1.409651827998459339e-03 -6.308355950750410557e-04 1.681429217569530010e-03 -5.412454484030604362e-04 2.180435927584767342e-03 -2.939667028840631247e-04 -3.514897252898663282e-05 -2.939667028840631247e-04 1.090699108317494392e-03 7.684024240006692708e-06 -3.514897252898663282e-05 7.684024240006692708e-06 1.081488095223903656e-03 1.126366257667541504e+00 2.348228008486330509e-05 1.422769855707883835e-03
-1.075749695301055908e-01 2.166349906474351883e-03 1.389518001815304160e-04 5.420011002570390701e-04 9.472683817148208618e-02 2.608565846458077431e-04 1.004064470180310309e-04 7.417752058245241642e-04 1.329819322563707829e-03 -5.858733784407377243e-04 1.952768303453922272e-03 -5.151689401827752590e-04 2.167164115235209465e-03 -2.863116387743502855e-04 -3.494524571578949690e-05 -2.863116387743502855e-04 1.088708057068288326e-03 7.239344995468854904e-06 -3.494524571578949690e-05 7.239344995468854904e-06 1.076827524229884148e-03 1.126660108566284180e+00 2.578488056315109134e-05 1.428352552466094494e-03
-1.045123040676116943e-01 2.156702801585197449e-03 1.385711657349020243e-04 5.082218558527529240e-04 9.210073202848434448e-02 8.663333574077114463e-05 1.051287690643221140e-04 6.760997348465025425e-04 1.198274665512144566e-03 -5.765696987509727478e-04 2.178783295676112175e-03 -4.248197947163134813e-04 2.154201036319136620e-03 -2.786604163702577353e-04 -3.470094452495686710e-05 -2.786604163702577353e-04 1.086784875951707363e-03 6.807078989368164912e-06 -3.470094452495686710e-05 6.807078989368164912e-06 1.072419690899550915e-03 1.126946091651916504e+00 2.801838309096638113e-05 1.434766221791505814e-03
-1.014496460556983948e-01 2.146926708519458771e-03 1.376050204271450639e-04 5.043668206781148911e-04 8.947095274925231934e-02 -8.363338565686717629e-05 9.203606896335259080e-05 5.662437179125845432e-04 1.057839137502014637e-03 -5.831827293150126934e-04 2.448269631713628769e-03 -3.158324689138680696e-04 2.141146920621395111e-03 -2.710063417907804251e-04 -3.441922672209329903e-05 -2.710063417907804251e-04 1.084791379980742931e-03 6.430665507650701329e-06 -3.441922672209329903e-05 6.430665507650701329e-06 1.067915232852101326e-03 1.127223968505859375e+00 2.990708344441372901e-05 1.441864296793937683e-03
-9.838506579399108887e-02 2.137367613613605499e-03 1.366974029224365950e-04 5.349425482563674450e-04 8.683010190725326538e-02 -2.370896545471623540e-04 6.463267345679923892e-05 4.249468038324266672e-04 9.230934665538370609e-04 -5.872987094335258007e-04 2.739337505772709846e-03 -2.070603222819045186e-04 2.128319116309285164e-03 -2.633369294926524162e-04 -3.411765646887943149e-05 -2.633369294926524162e-04 1.082829316146671772e-03 6.135639068816090003e-06 -3.411765646887943149e-05 6.135639068816090003e-06 1.063586794771254063e-03 1.127494454383850098e+00 3.140564149362035096e-05 1.449732109904289246e-03
-9.532047808170318604e-02 2.128206891939043999e-03 1.363237824989482760e-04 6.044456968083977699e-04 8.417403697967529297e-02 -3.606463142205029726e-04 2.645368840603623539e-05 2.651274262461811304e-04 8.088179747574031353e-04 -5.704708164557814598e-04 3.029715269804000854e-03 -1.175224097096361220e-04 2.115905052050948143e-03 -2.556507242843508720e-04 -3.382087379577569664e-05 -2.556507242843508720e-04 1.080941874533891678e-03 5.933422926318598911e-06 -3.382087379577569664e-05 5.933422926318598911e-06 1.059566973708570004e-03 1.127756714820861816e+00 3.246700725867412984e-05 1.458444283343851566e-03
-9.225408732891082764e-02 2.118899719789624214e-03 1.355193089693784714e-04 7.250085473060607910e-04 8.150350302457809448e-02 -4.324646142777055502e-04 -2.224567833764012903e-05 1.035306486301124096e-04 7.355296402238309383e-04 -4.977170610800385475e-04 3.321489319205284119e-03 -7.840376929379999638e-05 2.103449311107397079e-03 -2.479543327353894711e-04 -3.356798697495833039e-05 -2.479543327353894711e-04 1.078974804840981960e-03 5.831215730722760782e-06 -3.356798697495833039e-05 5.831215730722760782e-06 1.055375090800225735e-03 1.128010392189025879e+00 3.302291224827058613e-05 1.468272763304412365e-03
-8.918769657611846924e-02 2.109981840476393700e-03 1.352508988929912448e-04 8.783941157162189484e-04 7.879012078046798706e-02 -4.661522107198834419e-04 -6.816587119828909636e-05 -5.880709431949071586e-05 7.004482322372496128e-04 -4.000228364020586014e-04 3.520160214975476265e-03 -7.201411790447309613e-05 2.091455971822142601e-03 -2.402401150902733207e-04 -3.332752748974598944e-05 -2.402401150902733207e-04 1.077052787877619267e-03 5.766980848420644179e-06 -3.332752748974598944e-05 5.766980848420644179e-06 1.051454688422381878e-03 1.128256201744079590e+00 3.309367821202613413e-05 1.478734542615711689e-03
-8.611960709095001221e-02 2.101249760016798973e-03 1.350446691503748298e-04 1.069637946784496307e-03 7.605492323637008667e-02 -4.717682022601366043e-04 -1.102251335396431386e-04 -2.136854454874992371e-04 7.087331614457070827e-04 -2.725678205024451017e-04 3.575913608074188232e-03 -1.156353609985671937e-04 2.079749945551156998e-03 -2.325080567970871925e-04 -3.311449836473912001e-05 -2.325080567970871925e-04 1.075106323696672916e-03 5.691198111890116706e-06 -3.311449836473912001e-05 5.691198111890116706e-06 1.047643367201089859e-03 1.128493905067443848e+00 3.267322972533293068e-05 1.489769085310399532e-03
-8.305152505636215210e-02 2.092365408316254616e-03 1.342461764579638839e-04 1.241251593455672264e-03 7.314441353082656860e-02 -4.382978368084877729e-04 -1.115232589654624462e-04 -3.661704249680042267e-04 7.569931913167238235e-04 -1.877412432804703712e-04 3.356659784913063049e-03 -1.354255509795621037e-04 2.068067435175180435e-03 -2.247783268103376031e-04 -3.279788143117912114e-05 -2.247783268103376031e-04 1.073015737347304821e-03 5.576004696195013821e-06 -3.279788143117912114e-05 5.576004696195013821e-06 1.043647527694702148e-03 1.128722548484802246e+00 3.177221515215933323e-05 1.500403508543968201e-03
-7.998186349868774414e-02 2.084007719531655312e-03 1.339342852588742971e-04 1.389128505252301693e-03 7.011661678552627563e-02 -3.716631617862731218e-04 -8.245255594374611974e-05 -5.054828943684697151e-04 8.348769042640924454e-04 -1.349655649391934276e-04 2.936825389042496681e-03 -1.401382614858448505e-04 2.056969795376062393e-03 -2.170354709960520267e-04 -3.238741192035377026e-05 -2.170354709960520267e-04 1.070990459993481636e-03 5.413183771452168003e-06 -3.238741192035377026e-05 5.413183771452168003e-06 1.040055067278444767e-03 1.128942847251892090e+00 3.046138772333506495e-05 1.510399393737316132e-03
-7.691220939159393311e-02 2.075580647215247154e-03 1.331176317762583494e-04 1.486898516304790974e-03 6.696852296590805054e-02 -2.049924078164622188e-04 -3.151734199491329491e-05 -6.389499758370220661e-04 9.434896055608987808e-04 -1.305710611632093787e-04 2.344904467463493347e-03 -9.903842146741226315e-05 2.045971807092428207e-03 -2.092994982376694679e-04 -3.187286711181513965e-05 -2.092994982376694679e-04 1.068852492608129978e-03 5.234696345723932609e-06 -3.187286711181513965e-05 5.234696345723932609e-06 1.036337111145257950e-03 1.129153132438659668e+00 2.867843977583106607e-05 1.518400385975837708e-03
-7.384109497070312500e-02 2.067446475848555565e-03 1.323756005149334669e-04 1.535907271318137646e-03 6.377428025007247925e-02 3.768519309232942760e-05 3.040642150153871626e-05 -7.511951844207942486e-04 1.069597899913787842e-03 -1.572996989125385880e-04 1.666932366788387299e-03 -3.071414539590477943e-05 2.035364741459488869e-03 -2.015467762248590589e-04 -3.127605668851174414e-05 -2.015467762248590589e-04 1.066733966581523418e-03 5.044332283432595432e-06 -3.127605668851174414e-05 5.044332283432595432e-06 1.032794360071420670e-03 1.129353642463684082e+00 2.652781404322013259e-05 1.524439663626253605e-03
-7.076997309923171997e-02 2.059808233752846718e-03 1.321294694207608700e-04 1.537428121082484722e-03 6.061111018061637878e-02 3.321203694213181734e-04 9.237348422175273299e-05 -8.267065859399735928e-04 1.199846388772130013e-03 -1.978627260541543365e-04 9.896403644233942032e-04 4.617670856532640755e-05 2.025316236540675163e-03 -1.937565539265051484e-04 -3.060856033698655665e-05 -1.937565539265051484e-04 1.064713927917182446e-03 4.843031547352438793e-06 -3.060856033698655665e-05 4.843031547352438793e-06 1.029586535878479481e-03 1.129544734954833984e+00 2.411541026958730072e-05 1.528545632027089596e-03
-6.769751012325286865e-02 2.052209340035915375e-03 1.314558758167549968e-04 1.496284618042409420e-03 5.757976695895195007e-02 6.553728017024695873e-04 1.404250360792502761e-04 -8.458131924271583557e-04 1.318117720074951649e-03 -2.357017365284264088e-04 4.449754487723112106e-04 1.019792689476162195e-04 2.015434438362717628e-03 -1.858991454355418682e-04 -2.987098741868976504e-05 -1.858991454355418682e-04 1.062688883394002914e-03 4.619405899575212970e-06 -2.987098741868976504e-05 4.619405899575212970e-06 1.026295125484466553e-03 1.129726290702819824e+00 2.149933425243943930e-05 1.530584529973566532e-03
-6.462504714727401733e-02 2.045118948444724083e-03 1.312492968281731009e-04 1.403248519636690617e-03 5.467868968844413757e-02 9.797859238460659981e-04 1.727539784042164683e-04 -8.056746446527540684e-04 1.419580075889825821e-03 -2.512882056180387735e-04 -1.721557600831147283e-05 1.510741276433691382e-04 2.006064867600798607e-03 -1.779801677912473679e-04 -2.905758447013795376e-05 -1.779801677912473679e-04 1.060818438418209553e-03 4.389817149785812944e-06 -2.905758447013795376e-05 4.389817149785812944e-06 1.023354358039796352e-03 1.129898548126220703e+00 1.892436011985410005e-05 1.531083020381629467e-03
-6.155136227607727051e-02 2.038334496319293976e-03 1.310647494392469525e-04 1.240460900589823723e-03 5.194028839468955994e-02 1.262909849174320698e-03 1.884851371869444847e-04 -6.909460644237697124e-04 1.494223135523498058e-03 -2.267377130920067430e-04 -3.490060335025191307e-04 2.012075128732249141e-04 1.997016603127121925e-03 -1.699951681075617671e-04 -2.817259701259899884e-05 -1.699951681075617671e-04 1.059078262187540531e-03 4.149337655690032989e-06 -2.817259701259899884e-05 4.149337655690032989e-06 1.020574127323925495e-03 1.130062699317932129e+00 1.650149170018266886e-05 1.530578942038118839e-03
-5.847767740488052368e-02 2.031505573540925980e-03 1.303342141909524798e-04 1.038497895933687687e-03 4.935882985591888428e-02 1.526519656181335449e-03 1.708949566818773746e-04 -5.194171098992228508e-04 1.541602308861911297e-03 -1.404773647664114833e-04 -7.135815103538334370e-04 2.427428989904001355e-04 1.987872878089547157e-03 -1.619839895283803344e-04 -2.720387419685721397e-05 -1.619839895283803344e-04 1.057385583408176899e-03 3.930045750166755170e-06 -2.720387419685721397e-05 3.930045750166755170e-06 1.017752452753484249e-03 1.130218267440795898e+00 1.468805112381232902e-05 1.528908149339258671e-03
-5.540288239717483521e-02 2.025270368903875351e-03 1.301149750361219049e-04 8.159456192515790462e-04 4.690375551581382751e-02 1.766465255059301853e-03 1.213527502841316164e-04 -3.127721138298511505e-04 1.563468831591308117e-03 -9.235809557139873505e-06 -1.078607863746583462e-03 2.770339197013527155e-04 1.979199936613440514e-03 -1.539411168778315187e-04 -2.616267920529935509e-05 -1.539411168778315187e-04 1.055925036780536175e-03 3.740048668987583369e-06 -2.616267920529935509e-05 3.740048668987583369e-06 1.015415764413774014e-03 1.130366206169128418e+00 1.334991975454613566e-05 1.526378677226603031e-03
-5.232808738946914673e-02 2.018953673541545868e-03 1.294745452469214797e-04 6.314487545751035213e-04 4.442511126399040222e-02 2.002679742872714996e-03 4.382715633255429566e-05 -1.498243364039808512e-04 1.546644489280879498e-03 1.523949467809870839e-04 -1.354641630314290524e-03 3.053543332498520613e-04 1.970355631783604622e-03 -1.459208287997171283e-04 -2.503446921764407307e-05 -1.459208287997171283e-04 1.054538995958864689e-03 3.605511665227822959e-06 -2.503446921764407307e-05 3.605511665227822959e-06 1.013012486509978771e-03 1.130506157875061035e+00 1.268098549189744517e-05 1.522567588835954666e-03
-4.925230145454406738e-02 2.012908924371004105e-03 1.289542706217616796e-04 4.936979967169463634e-04 4.192261770367622375e-02 2.224940340965986252e-03 -6.096946526668034494e-05 -3.810576890828087926e-05 1.496584154665470123e-03 3.271159948781132698e-04 -1.523416489362716675e-03 3.290685417596250772e-04 1.961697125807404518e-03 -1.379108434775844216e-04 -2.386124288022983819e-05 -1.379108434775844216e-04 1.053332118317484856e-03 3.522510496622999199e-06 -2.386124288022983819e-05 3.522510496622999199e-06 1.010788604617118835e-03 1.130639195442199707e+00 1.246576266566989943e-05 1.517966389656066895e-03
-4.617651551961898804e-02 2.007322618737816811e-03 1.289239880861714482e-04 4.114944022148847580e-04 3.939763084053993225e-02 2.422862919047474861e-03 -1.922645606100559235e-04 1.475796943850582466e-05 1.418764586560428143e-03 4.975074552930891514e-04 -1.566503313370049000e-03 3.495241107884794474e-04 1.953432103618979454e-03 -1.299030409427359700e-04 -2.266815317852888256e-05 -1.299030409427359700e-04 1.052357605658471584e-03 3.484254875729675405e-06 -2.266815317852888256e-05 3.484254875729675405e-06 1.008855644613504410e-03 1.130764603614807129e+00 1.248920580110279843e-05 1.513069844804704189e-03
-4.309985041618347168e-02 2.002026187255978584e-03 1.289352658204734325e-04 3.938238660339266062e-04 3.678879514336585999e-02 2.581370761618018150e-03 -3.450003860052675009e-04 -1.548035652376711369e-05 1.309103332459926605e-03 6.493616965599358082e-04 -1.428152318112552166e-03 3.801854327321052551e-04 1.945447176694869995e-03 -1.219050536747090518e-04 -2.145956568710971624e-05 -1.219050536747090518e-04 1.051575993187725544e-03 3.486286686893436126e-06 -2.145956568710971624e-05 3.486286686893436126e-06 1.007029437460005283e-03 1.130881667137145996e+00 1.257941312360344455e-05 1.508394139818847179e-03
-4.002318903803825378e-02 1.996557926759123802e-03 1.284066820517182350e-04 4.487240512389689684e-04 3.428082540631294250e-02 2.704583108425140381e-03 -5.314543377608060837e-04 -8.642262400826439261e-05 1.201697741635143757e-03 7.558569195680320263e-04 -1.202133134938776493e-03 3.861042496282607317e-04 1.937356893904507160e-03 -1.138566003646701574e-04 -2.020181636908091605e-05 -1.138566003646701574e-04 1.050857943482697010e-03 3.502565732560469769e-06 -2.020181636908091605e-05 3.502565732560469769e-06 1.004900899715721607e-03 1.130990982055664062e+00 1.239019184140488505e-05 1.504361629486083984e-03
-3.694576770067214966e-02 1.991288736462593079e-03 1.279405842069536448e-04 5.512924399226903915e-04 3.183389455080032349e-02 2.801822498440742493e-03 -7.256327662616968155e-04 -1.758659927872940898e-04 1.098064240068197250e-03 8.167008054442703724e-04 -9.004822932183742523e-04 3.689079312607645988e-04 1.929442281834781170e-03 -1.057541303453035653e-04 -1.888720908027607948e-05 -1.057541303453035653e-04 1.050299382768571377e-03 3.524594603732111864e-06 -1.888720908027607948e-05 3.524594603732111864e-06 1.002835691906511784e-03 1.131092786788940430e+00 1.194654487335355952e-05 1.501144841313362122e-03
